Gene_names,log2FoldChange,padj
gene-HMPREF1261_RS05365,0.256356176261926,0.033469314032546
gene-HMPREF1261_RS06430,0.256214411603521,0.00023625278134
gene-HMPREF1261_RS00705,0.255712141187637,0.009003245447858
gene-HMPREF1261_RS13225,0.255552553680739,0.293959747735224
gene-HMPREF1261_RS02590,0.255323315771994,0.094364248852078
gene-HMPREF1261_RS11690,0.253965537067298,0.02381644443976
gene-HMPREF1261_RS10170,0.253394243274791,0.317598567469888
gene-HMPREF1261_RS11020,0.25256432369428,0.024625525333204
gene-HMPREF1261_RS03855,0.251155119943349,0.043543515219355
gene-HMPREF1261_RS02025,0.251036609787873,0.095689120657605
gene-HMPREF1261_RS00025,0.250574621478226,0.000464432185114
gene-HMPREF1261_RS07615,0.250514516834456,0.030294176143903
gene-HMPREF1261_RS03080,0.248488841778025,0.004240770837963
gene-HMPREF1261_RS07585,0.248311666714584,0.164265320760604
gene-HMPREF1261_RS02920,0.247219683149246,0.009158263763997
gene-HMPREF1261_RS09335,0.246959839035856,0.00031294162639
gene-HMPREF1261_RS08745,0.245529879788838,0.131295353647817
gene-HMPREF1261_RS02540,0.245065307334028,0.883327407352381
gene-HMPREF1261_RS12635,0.24420171847915,0.721986306749059
gene-HMPREF1261_RS03965,0.243864437650735,0.005075796479431
gene-HMPREF1261_RS00410,0.242133344041744,0.089907461392512
gene-HMPREF1261_RS08795,0.240813775982937,0.009794505265877
gene-HMPREF1261_RS08785,0.240440606387744,0.000163726617922
gene-HMPREF1261_RS04340,0.238296202369798,0.001678092181187
gene-HMPREF1261_RS08075,0.237412538201528,0.029506587600607
gene-HMPREF1261_RS07680,0.236858815433587,0.010754404693161
gene-HMPREF1261_RS05500,0.236565793303148,0.00654968351158
gene-HMPREF1261_RS02050,0.236288624030148,0.388950433614579
gene-HMPREF1261_RS08830,0.236247792579384,0.232916033140524
gene-HMPREF1261_RS09835,0.236179797283426,0.261018930499013
gene-HMPREF1261_RS06065,0.235722280089825,0.615173760806864
gene-HMPREF1261_RS02335,0.234869049742905,0.364019622176249
gene-HMPREF1261_RS03160,0.234670102758927,0.408790098717285
gene-HMPREF1261_RS07590,0.234473237588753,0.034774217753113
gene-HMPREF1261_RS03555,0.233465847493833,0.338840073084185
gene-HMPREF1261_RS08850,0.23310652094251,0.015417525319395
gene-HMPREF1261_RS07405,0.232143155509106,0.10988842332594
gene-HMPREF1261_RS08585,0.232074573965243,0.048040359970726
gene-HMPREF1261_RS00260,0.230665856324172,0.379105930173726
gene-HMPREF1261_RS08245,0.229922327285542,0.091411290544655
gene-HMPREF1261_RS05645,0.227370952584071,0.005589705751487
gene-HMPREF1261_RS12015,0.227139205299107,0.140229819214061
gene-HMPREF1261_RS03235,0.227053603541867,0.902063581772797
gene-HMPREF1261_RS06235,0.227053603541867,0.902063581772797
gene-HMPREF1261_RS10135,0.226884754791737,0.363797200575324
gene-HMPREF1261_RS09745,0.225504469713018,0.028703309895986
gene-HMPREF1261_RS01145,0.225436784604683,0.002060617205116
gene-HMPREF1261_RS03730,0.22532073696727,0.255228701008741
gene-HMPREF1261_RS08305,0.224823782301497,0.007152770242683
gene-HMPREF1261_RS10785,0.223534482865994,0.251715483268988
gene-HMPREF1261_RS02410,0.22312974487407,0.139486034768239
gene-HMPREF1261_RS10765,0.222435249136654,0.766986580081769
gene-HMPREF1261_RS00295,0.222178857050747,0.088471746860544
gene-HMPREF1261_RS09825,0.222069229178924,0.02468359033355
gene-HMPREF1261_RS01305,0.221597578694347,0.173677039943333
gene-HMPREF1261_RS09740,0.221286453080719,0.732896494734351
gene-HMPREF1261_RS11390,0.220917793799631,0.042333614454238
gene-HMPREF1261_RS03765,0.220060597580771,0.053214649167513
gene-HMPREF1261_RS07315,0.219229787912454,0.038548990043445
gene-HMPREF1261_RS04150,0.218768844432162,0.904264049255016
gene-HMPREF1261_RS08680,0.217776236811072,0.004755762031495
gene-HMPREF1261_RS10365,0.217289374638292,0.031498604954775
gene-HMPREF1261_RS06925,0.216994958875365,0.877593919151738
gene-HMPREF1261_RS03510,0.21562703418375,0.658575405760715
gene-HMPREF1261_RS00450,0.214976017116651,0.546148174721956
gene-HMPREF1261_RS08385,0.21401996456163,0.01845717368448
gene-HMPREF1261_RS00815,0.213725868039025,0.084670099960901
gene-HMPREF1261_RS05005,0.213037227755815,0.010912176263542
gene-HMPREF1261_RS06015,0.211728617784582,0.085021391791178
gene-HMPREF1261_RS13075,0.211120736769457,0.53050546758284
gene-HMPREF1261_RS11665,0.211018970381737,0.13346291626698
gene-HMPREF1261_RS10675,0.210877574139777,0.01093333594349
gene-HMPREF1261_RS01575,0.209016329241413,0.04554600137888
gene-HMPREF1261_RS02520,0.206852326943971,0.014137623245749
gene-HMPREF1261_RS02290,0.206787956046255,0.142698903489431
gene-HMPREF1261_RS10360,0.206291018189914,0.006368528957972
gene-HMPREF1261_RS06875,0.2059498856634,0.260545533271349
gene-HMPREF1261_RS09205,0.203540164009451,0.017795112713745
gene-HMPREF1261_RS07110,0.202797094466125,0.005038160209553
gene-HMPREF1261_RS02530,0.201458029511206,0.023516601170073
gene-HMPREF1261_RS01990,0.200616778627015,0.00259457205001
gene-HMPREF1261_RS09535,0.19971575094099,0.857835282131042
gene-HMPREF1261_RS08920,0.197354158532862,0.003219380116041
gene-HMPREF1261_RS06525,0.197031733397013,0.190688660780315
gene-HMPREF1261_RS02355,0.196854504366027,0.186316179677501
gene-HMPREF1261_RS10590,0.19601730913913,0.12215299285941
gene-HMPREF1261_RS10970,0.195755933515971,0.557605456476185
gene-HMPREF1261_RS12980,0.194854777253283,0.915206926683422
gene-HMPREF1261_RS06750,0.194627780253442,0.079490998855631
gene-HMPREF1261_RS09045,0.194608250299104,0.167693522878856
gene-HMPREF1261_RS09645,0.194461331762585,0.198589533901859
gene-HMPREF1261_RS06510,0.193828173384964,0.347997762096461
gene-HMPREF1261_RS07630,0.192766858354436,0.164638664486402
gene-HMPREF1261_RS11805,0.190520591892054,0.240964157059091
gene-HMPREF1261_RS01640,0.190045785402264,0.27408372435709
gene-HMPREF1261_RS10720,0.189939276232556,0.076574672272985
gene-HMPREF1261_RS10010,0.189549901156278,0.4885687990912
gene-HMPREF1261_RS11715,0.189234092209302,0.042996432661428
gene-HMPREF1261_RS03680,0.18644037060409,0.484500341993121
gene-HMPREF1261_RS00465,0.185975586134686,0.855311353255902
gene-HMPREF1261_RS06070,0.185929138225668,0.033158012803143
gene-HMPREF1261_RS09425,0.185811538086389,0.201254468210565
gene-HMPREF1261_RS10615,0.185753013086265,0.049584080703158
gene-HMPREF1261_RS00920,0.185647571258641,0.049923000868134
gene-HMPREF1261_RS03485,0.185358821645787,0.338919535863738
gene-HMPREF1261_RS02000,0.184240710932361,0.491989736570964
gene-HMPREF1261_RS10445,0.184060462452898,0.281185879410923
gene-HMPREF1261_RS03905,0.183790892954009,0.293959747735224
gene-HMPREF1261_RS12660,0.182516248888267,0.611833404807535
gene-HMPREF1261_RS00220,0.182059799459256,0.192437805978227
gene-HMPREF1261_RS06585,0.182034594176313,0.802706127947116
gene-HMPREF1261_RS08695,0.180672683510982,0.027803211991005
gene-HMPREF1261_RS07980,0.180245340192907,0.115546435658006
gene-HMPREF1261_RS02670,0.179595641688515,0.763661921371878
gene-HMPREF1261_RS01160,0.17919388856588,0.034793693710011
gene-HMPREF1261_RS05855,0.177940634489908,0.020555074990672
gene-HMPREF1261_RS04895,0.177800771149325,0.299037885351033
gene-HMPREF1261_RS05505,0.177407202495034,0.106990813985817
gene-HMPREF1261_RS09670,0.176898725066867,0.403980281358746
gene-HMPREF1261_RS05605,0.175588408654147,0.272035312431915
gene-HMPREF1261_RS08010,0.174972216269445,0.023123304180032
gene-HMPREF1261_RS06115,0.174693929908901,0.467395884980633
gene-HMPREF1261_RS08930,0.173132512799182,0.050816126270094
gene-HMPREF1261_RS10755,0.17183086988293,0.33092862614199
gene-HMPREF1261_RS12955,0.171520525668184,0.732757289112927
gene-HMPREF1261_RS13220,0.171405843759365,0.792431585293294
gene-HMPREF1261_RS01870,0.1712925960275,0.051995700066739
gene-HMPREF1261_RS06100,0.170969846037818,0.620482571767159
gene-HMPREF1261_RS09005,0.17089629273381,0.421850112462854
gene-HMPREF1261_RS02320,0.169720662941034,0.84322990554471
gene-HMPREF1261_RS08650,0.16937675965796,0.075525024733883
gene-HMPREF1261_RS04915,0.166930778170913,0.157465605593957
gene-HMPREF1261_RS03910,0.165625969874927,0.138233024544937
gene-HMPREF1261_RS02750,0.165546278030841,0.424997937370917
gene-HMPREF1261_RS05435,0.165466314763399,0.418849410473353
gene-HMPREF1261_RS09860,0.16494995219077,0.092251166375529
gene-HMPREF1261_RS02465,0.164833962372084,0.029158284284915
gene-HMPREF1261_RS07905,0.164516902803918,0.067974765905036
gene-HMPREF1261_RS07345,0.164222285498728,0.102154906982086
gene-HMPREF1261_RS12300,0.164184911662112,0.756634258310977
gene-HMPREF1261_RS05555,0.163005804734169,0.563561771553412
gene-HMPREF1261_RS09985,0.161667541529641,0.518049912960011
gene-HMPREF1261_RS06970,0.161420038779998,0.896300735922659
gene-HMPREF1261_RS11475,0.160309029722136,0.538580231726637
gene-HMPREF1261_RS02795,0.160105049914388,0.023516601170073
gene-HMPREF1261_RS07000,0.159917251528129,0.141254567751746
gene-HMPREF1261_RS03150,0.1593580976048,0.930755057771466
gene-HMPREF1261_RS11765,0.159282363090532,0.751676774333674
gene-HMPREF1261_RS07665,0.158733691358661,0.071453067438978
gene-HMPREF1261_RS08175,0.15804071626584,0.583984904985302
gene-HMPREF1261_RS08325,0.157366723932238,0.322759910073922
gene-HMPREF1261_RS01025,0.156349607239736,0.071072217827835
gene-HMPREF1261_RS00075,0.155777300928879,0.308123037524948
gene-HMPREF1261_RS09485,0.155002031838765,0.125113791896489
gene-HMPREF1261_RS00110,0.154848217680652,0.234460437494374
gene-HMPREF1261_RS07425,0.154541229716155,0.36584896879141
gene-HMPREF1261_RS12835,0.152661196749768,0.751080556393531
gene-HMPREF1261_RS01155,0.150265791734566,0.103356856230469
gene-HMPREF1261_RS05910,0.14975431999677,0.134866315858108
gene-HMPREF1261_RS11495,0.149559741752758,0.315729987983754
gene-HMPREF1261_RS02800,0.149409213655547,0.110860431070691
gene-HMPREF1261_RS02285,0.146937258765177,0.760194225385975
gene-HMPREF1261_RS10495,0.146838390839567,0.408636909399087
gene-HMPREF1261_RS13255,0.145442427159425,0.871857251366946
gene-HMPREF1261_RS13015,0.145070116916478,0.945013342074188
gene-HMPREF1261_RS10175,0.143614071140369,0.476177987968426
gene-HMPREF1261_RS11360,0.142724878093675,0.057533007979089
gene-HMPREF1261_RS08855,0.14241655688947,0.124989589896715
gene-HMPREF1261_RS06725,0.142340221401066,0.228149994905085
gene-HMPREF1261_RS09990,0.142289420319605,0.097556316927781
gene-HMPREF1261_RS05600,0.141784536299882,0.135559237644828
gene-HMPREF1261_RS04500,0.141145031736117,0.614078780866588
gene-HMPREF1261_RS07935,0.14029240214496,0.033035218338668
gene-HMPREF1261_RS05020,0.139979175866262,0.040044930593195
gene-HMPREF1261_RS12895,0.13839530811869,0.570549134318535
gene-HMPREF1261_RS03900,0.13776645037608,0.258695603547404
gene-HMPREF1261_RS02075,0.137469540670346,0.542136586998264
gene-HMPREF1261_RS07465,0.137207732548504,0.587136567692749
gene-HMPREF1261_RS01470,0.136720910474831,0.106902051092325
gene-HMPREF1261_RS11460,0.135645018436179,0.437724278390817
gene-HMPREF1261_RS03655,0.135084906131539,0.422677152201519
gene-HMPREF1261_RS03935,0.134718290542253,0.640759819996595
gene-HMPREF1261_RS00270,0.132794140410403,0.09004729386642
gene-HMPREF1261_RS10465,0.132781917792197,0.123679384942283
gene-HMPREF1261_RS07870,0.132160905806377,0.076166495676111
gene-HMPREF1261_RS08165,0.131054583670445,0.261272435936934
gene-HMPREF1261_RS05740,0.129472141873299,0.207900577088157
gene-HMPREF1261_RS02160,0.129285383569533,0.907909848376289
gene-HMPREF1261_RS05915,0.127975597435019,0.170904269936065
gene-HMPREF1261_RS07770,0.127382911002992,0.317121960606461
gene-HMPREF1261_RS00495,0.126987082318289,0.405455359770473
gene-HMPREF1261_RS00845,0.12643955314078,0.946001193121178
gene-HMPREF1261_RS02765,0.125982745392854,0.098978198278429
gene-HMPREF1261_RS04855,0.124382015400112,0.600650909478498
gene-HMPREF1261_RS09735,0.123669755220579,0.651041776513732
gene-HMPREF1261_RS10370,0.123588412135855,0.134261229212397
gene-HMPREF1261_RS01710,0.123241915398194,0.424997937370917
gene-HMPREF1261_RS00965,0.122047134847884,0.557605456476185
gene-HMPREF1261_RS02505,0.121971474342656,0.119382263216282
gene-HMPREF1261_RS00235,0.12015241508541,0.451700156064709
gene-HMPREF1261_RS11035,0.119131979071581,0.842938969977685
gene-HMPREF1261_RS08520,0.118579620942795,0.276113031613541
gene-HMPREF1261_RS06040,0.117443429412593,0.316938614586615
gene-HMPREF1261_RS04990,0.117003798857756,0.200270717287752
gene-HMPREF1261_RS05760,0.116404059753458,0.335034128802465
gene-HMPREF1261_RS08345,0.11561063160997,0.247093919190486
gene-HMPREF1261_RS06670,0.115550398348158,0.301174998070257
gene-HMPREF1261_RS05475,0.114177310072457,0.436543986098528
gene-HMPREF1261_RS07305,0.114169075887319,0.688921567279254
gene-HMPREF1261_RS09015,0.114043162765189,0.211959117100973
gene-HMPREF1261_RS11005,0.113705291661244,0.863440386579653
gene-HMPREF1261_RS01970,0.112953460868221,0.256536068768715
gene-HMPREF1261_RS08250,0.111774404901884,0.372057509976501
gene-HMPREF1261_RS00500,0.110963731091706,0.396724633208867
gene-HMPREF1261_RS08775,0.110328527219375,0.512065409035532
gene-HMPREF1261_RS08755,0.110317701026898,0.441029618150286
gene-HMPREF1261_RS10320,0.110120469964261,0.166476327342705
gene-HMPREF1261_RS06335,0.109574737699534,0.149924801434828
gene-HMPREF1261_RS05285,0.109172863470315,0.631541534689305
gene-HMPREF1261_RS01800,0.108206084845843,0.486875339460813
gene-HMPREF1261_RS10305,0.107927850158025,0.139844589517408
gene-HMPREF1261_RS02855,0.107100289373805,0.239903254450875
gene-HMPREF1261_RS07350,0.106826553846216,0.216343877988859
gene-HMPREF1261_RS04810,0.10624840392954,0.907855870953382
gene-HMPREF1261_RS06935,0.10560779528635,0.87023490897183
gene-HMPREF1261_RS00655,0.104868492172626,0.365002518227953
gene-HMPREF1261_RS09070,0.104704517371767,0.548728880286913
gene-HMPREF1261_RS03175,0.104378761944745,0.31883249306906
gene-HMPREF1261_RS10030,0.104184154698408,0.624740373123482
gene-HMPREF1261_RS10770,0.103951743718722,0.632530342374751
gene-HMPREF1261_RS06085,0.103707745688776,0.263951396946917
gene-HMPREF1261_RS07125,0.103343284023653,0.769770425203205
gene-HMPREF1261_RS09265,0.102938993611972,0.669353724906431
gene-HMPREF1261_RS03105,0.102272926663046,0.465221323343868
gene-HMPREF1261_RS05035,0.102264194572135,0.941671625725198
gene-HMPREF1261_RS06730,0.100430826369462,0.317121960606461
gene-HMPREF1261_RS10385,0.100407833260099,0.68118801049652
gene-HMPREF1261_RS10355,0.099689364425038,0.352161569374986
gene-HMPREF1261_RS06785,0.099370020460174,0.237386167671289
gene-HMPREF1261_RS03630,0.099312681655126,0.26126508179863
gene-HMPREF1261_RS05755,0.098565173569854,0.34046121429871
gene-HMPREF1261_RS06660,0.097598232921904,0.451961288242105
gene-HMPREF1261_RS05110,0.097435950385637,0.492832958643891
gene-HMPREF1261_RS07750,0.096974751206792,0.325852045103394
gene-HMPREF1261_RS02525,0.095779496403456,0.219098821394337
gene-HMPREF1261_RS03770,0.095672245513876,0.548406531389738
gene-HMPREF1261_RS03810,0.093658203214227,0.452709040977083
gene-HMPREF1261_RS03635,0.093347314549759,0.648659668425909
gene-HMPREF1261_RS11530,0.092314116421102,0.25828115268419
gene-HMPREF1261_RS11480,0.09160328468546,0.615824049607655
gene-HMPREF1261_RS10695,0.091152520962688,0.647537478550813
gene-HMPREF1261_RS09315,0.090781075145473,0.4422220753339
gene-HMPREF1261_RS02110,0.089254104687491,0.742550424607647
gene-HMPREF1261_RS05590,0.08914119223238,0.420808090192655
gene-HMPREF1261_RS09755,0.088811393266174,0.604475895989791
gene-HMPREF1261_RS02815,0.08878846483717,0.264579330801373
gene-HMPREF1261_RS04775,0.087792699550021,0.491604405517869
gene-HMPREF1261_RS09490,0.087506133173889,0.285314496291109
gene-HMPREF1261_RS00305,0.087386900501973,0.638936663093068
gene-HMPREF1261_RS06710,0.087187436328313,0.436543986098528
gene-HMPREF1261_RS08400,0.086785749799246,0.260625284816231
gene-HMPREF1261_RS02295,0.08653146460688,0.838652980788869
gene-HMPREF1261_RS07560,0.086063994827612,0.72619452162191
gene-HMPREF1261_RS06485,0.085211514044386,0.340819808662259
gene-HMPREF1261_RS01900,0.085037435238526,0.409512983890433
gene-HMPREF1261_RS03320,0.083991535486632,0.951486131867189
gene-HMPREF1261_RS11015,0.083908475130915,0.832508173179499
gene-HMPREF1261_RS05485,0.081646924265455,0.6322886862328
gene-HMPREF1261_RS05010,0.080976597115244,0.514909273072489
gene-HMPREF1261_RS01780,0.080827597371037,0.829801548344627
gene-HMPREF1261_RS00575,0.079008124239534,0.864186858714087
gene-HMPREF1261_RS02945,0.078753172598943,0.631175434938808
gene-HMPREF1261_RS09660,0.077779951954709,0.84322990554471
gene-HMPREF1261_RS07140,0.077335289295025,0.604768717757884
gene-HMPREF1261_RS05865,0.076659001571093,0.902880969303508
gene-HMPREF1261_RS04130,0.076562269187074,0.615173760806864
gene-HMPREF1261_RS03890,0.076323404286189,0.869771060904274
gene-HMPREF1261_RS00650,0.075848140338801,0.572615668303459
gene-HMPREF1261_RS08280,0.074849479573618,0.461866903143708
gene-HMPREF1261_RS08430,0.073126538897117,0.5555956162883
gene-HMPREF1261_RS10180,0.07262353544517,0.650689967555923
gene-HMPREF1261_RS08285,0.072462922541699,0.423515105448758
gene-HMPREF1261_RS01620,0.072069516139386,0.428871966550964
gene-HMPREF1261_RS09390,0.071992055286019,0.791617899370804
gene-HMPREF1261_RS08570,0.071648060117464,0.622184087887827
gene-HMPREF1261_RS01840,0.071282993462407,0.494653746937123
gene-HMPREF1261_RS11135,0.070244917024647,0.423515105448758
gene-HMPREF1261_RS09520,0.069696580327251,0.958176358054121
gene-HMPREF1261_RS08950,0.069383487146401,0.561052155395262
gene-HMPREF1261_RS08350,0.069200927762475,0.405671835733155
gene-HMPREF1261_RS01070,0.068775620043071,0.757501723303189
gene-HMPREF1261_RS04685,0.068343168087073,0.823782395609228
gene-HMPREF1261_RS11000,0.068236228931051,0.859774030015731
gene-HMPREF1261_RS04950,0.066975249209164,0.495612301799221
gene-HMPREF1261_RS10565,0.066943453468227,0.748015454663064
gene-HMPREF1261_RS08805,0.065304181561596,0.690984533768467
gene-HMPREF1261_RS12890,0.06509000930782,0.903483134152552
gene-HMPREF1261_RS12940,0.06337372832822,0.805491214577391
gene-HMPREF1261_RS11910,0.063048109928574,0.603901050376537
gene-HMPREF1261_RS08185,0.062960899268966,0.72713815312239
gene-HMPREF1261_RS11920,0.061845527003551,0.585321389924534
gene-HMPREF1261_RS09480,0.061540532099321,0.567885615063484
gene-HMPREF1261_RS02940,0.059930531646345,0.6641365671034
gene-HMPREF1261_RS13180,0.058984869528157,0.87129668091637
gene-HMPREF1261_RS07915,0.057614437969885,0.625874138487556
gene-HMPREF1261_RS07115,0.057424918484657,0.678490635299447
gene-HMPREF1261_RS01950,0.057404960679521,0.617291851434325
gene-HMPREF1261_RS06325,0.057351479810187,0.609812095844121
gene-HMPREF1261_RS06980,0.057309757801397,0.787700690041385
gene-HMPREF1261_RS05585,0.057173843630188,0.688921567279254
gene-HMPREF1261_RS10380,0.056301013489868,0.503357694794666
gene-HMPREF1261_RS00210,0.055552746396368,0.64571467744549
gene-HMPREF1261_RS06910,0.055488545505742,0.639170625695906
gene-HMPREF1261_RS00715,0.054222502275263,0.709516605527051
gene-HMPREF1261_RS01015,0.053759407155712,0.63109394728673
gene-HMPREF1261_RS03295,0.053011096254617,0.836242407476825
gene-HMPREF1261_RS04995,0.052146316275166,0.573755586793885
gene-HMPREF1261_RS10985,0.051443285164053,0.916186050941288
gene-HMPREF1261_RS04935,0.050486993619937,0.79710153197472
gene-HMPREF1261_RS03395,0.05016062351048,0.645340320762179
gene-HMPREF1261_RS12170,0.048368598431543,0.946001193121178
gene-HMPREF1261_RS10595,0.047780222388577,0.767790413479767
gene-HMPREF1261_RS07020,0.047599147950723,0.672367297200053
gene-HMPREF1261_RS00240,0.047022207879693,0.620914733191623
gene-HMPREF1261_RS10200,0.045927211629167,0.836242407476825
gene-HMPREF1261_RS07275,0.045771000379259,0.624740373123482
gene-HMPREF1261_RS03390,0.045419058411931,0.692062140204048
gene-HMPREF1261_RS01855,0.04533407189357,0.758579067974276
gene-HMPREF1261_RS07420,0.045182359611674,0.600817131041427
gene-HMPREF1261_RS06640,0.044161341390481,0.805415360650902
gene-HMPREF1261_RS11945,0.043725377753112,0.713411635368654
gene-HMPREF1261_RS01890,0.043232906134422,0.692062140204048
gene-HMPREF1261_RS11540,0.042137802413167,0.676740509691176
gene-HMPREF1261_RS12150,0.041319955712541,0.915206926683422
gene-HMPREF1261_RS07805,0.039769824396866,0.899538329799194
gene-HMPREF1261_RS08395,0.039762663858591,0.761284415620662
gene-HMPREF1261_RS07170,0.038390395464946,0.673393463430101
gene-HMPREF1261_RS09420,0.038316957187106,0.809146877658363
gene-HMPREF1261_RS09345,0.036332458296942,0.689453593022187
gene-HMPREF1261_RS04695,0.036259271981673,0.811328220530645
gene-HMPREF1261_RS02225,0.0329033475455,0.984984768926088
gene-HMPREF1261_RS12775,0.032726635442663,0.949458752500489
gene-HMPREF1261_RS12570,0.032361865351814,0.964952844976724
gene-HMPREF1261_RS12710,0.031512659765826,0.915206926683422
gene-HMPREF1261_RS06175,0.031238316496463,0.853947989589875
gene-HMPREF1261_RS09165,0.031151244732556,0.777379834738229
gene-HMPREF1261_RS11870,0.03078851383156,0.762913319579914
gene-HMPREF1261_RS10415,0.030387252673252,0.823840926471132
gene-HMPREF1261_RS12555,0.0293858309221,0.888199243819787
gene-HMPREF1261_RS01345,0.028473149475607,0.857272448115878
gene-HMPREF1261_RS09155,0.028046929814333,0.817474835712772
gene-HMPREF1261_RS00645,0.027897013655153,0.831179123800969
gene-HMPREF1261_RS09160,0.027820781370698,0.820122822509449
gene-HMPREF1261_RS06260,0.027528345402867,0.809146877658363
gene-HMPREF1261_RS05920,0.027364692693844,0.768392833059301
gene-HMPREF1261_RS02125,0.026730925586637,0.970959869305619
gene-HMPREF1261_RS01165,0.02629320805784,0.814488287463381
gene-HMPREF1261_RS04650,0.026192437762621,0.763279221897295
gene-HMPREF1261_RS00415,0.025331435130583,0.915206926683422
gene-HMPREF1261_RS00420,0.023933696368506,0.900167565981061
gene-HMPREF1261_RS01080,0.023697492572607,0.902063581772797
gene-HMPREF1261_RS06140,0.022822897207125,0.98617867902274
gene-HMPREF1261_RS07785,0.022423233853038,0.872321700562318
gene-HMPREF1261_RS12005,0.021533365720708,0.801203117637905
gene-HMPREF1261_RS10150,0.020648612521372,0.915206926683422
gene-HMPREF1261_RS08060,0.019815710954326,0.87023490897183
gene-HMPREF1261_RS12085,0.019388038012249,0.874410608728203
gene-HMPREF1261_RS04740,0.018490968232049,0.962573058130317
gene-HMPREF1261_RS06445,0.018142794174898,0.900480072001194
gene-HMPREF1261_RS05095,0.01761311131041,0.881374318190618
gene-HMPREF1261_RS11670,0.017543537584037,0.849759206969294
gene-HMPREF1261_RS11385,0.017541741100423,0.959721943846561
gene-HMPREF1261_RS11990,0.01601934836392,0.864642230494475
gene-HMPREF1261_RS11070,0.014372279948036,0.964077029110255
gene-HMPREF1261_RS12825,0.013923446159946,0.955279657301143
gene-HMPREF1261_RS03545,0.012417049404,0.992089662255959
gene-HMPREF1261_RS00115,0.012369180695812,0.933929828156947
gene-HMPREF1261_RS02510,0.012237214469745,0.91442538042915
gene-HMPREF1261_RS12060,0.012057528569714,0.93946580014312
gene-HMPREF1261_RS01585,0.010425289081607,0.920364972497598
gene-HMPREF1261_RS07605,0.010184680628428,0.938899589378057
gene-HMPREF1261_RS05965,0.009882549235826,0.938899589378057
gene-HMPREF1261_RS05030,0.008799018447913,0.995791643232936
gene-HMPREF1261_RS09540,0.008743588059791,0.990204677229142
gene-HMPREF1261_RS07940,0.00782480191165,0.966402432249576
gene-HMPREF1261_RS13230,0.007662852692017,0.984984768926088
gene-HMPREF1261_RS10775,0.005970166050978,0.986566719701867
gene-HMPREF1261_RS00215,0.005256113069026,0.963930696972186
gene-HMPREF1261_RS02405,0.004992489592056,0.992804597314504
gene-HMPREF1261_RS02460,0.003776374517186,0.992384240788387
gene-HMPREF1261_RS07260,0.002154678792774,0.984984768926088
gene-HMPREF1261_RS04545,0.002085769867816,0.981910437665642
gene-HMPREF1261_RS07600,0.00133225334591,0.991325692485595
gene-HMPREF1261_RS07120,0.000478092280629,0.997489552823561
gene-HMPREF1261_RS08800,-0.000380079115289,0.996895493568168
gene-HMPREF1261_RS00340,-0.000783786816271,0.998014399689682
gene-HMPREF1261_RS08690,-0.000829341282914,0.997744640437084
gene-HMPREF1261_RS10115,-0.003720855027967,0.984984768926088
gene-HMPREF1261_RS01325,-0.004548923303242,0.966402432249576
gene-HMPREF1261_RS09270,-0.004960670410065,0.991054287440853
gene-HMPREF1261_RS06695,-0.005175553283793,0.974907745112978
gene-HMPREF1261_RS10330,-0.005608763577471,0.951486131867189
gene-HMPREF1261_RS08180,-0.006044815707494,0.974907745112978
gene-HMPREF1261_RS09275,-0.00712058261987,0.974907745112978
gene-HMPREF1261_RS00730,-0.007369755806693,0.946001193121178
gene-HMPREF1261_RS06540,-0.007421626535979,0.962573058130317
gene-HMPREF1261_RS06315,-0.007743288849879,0.933410615918499
gene-HMPREF1261_RS06330,-0.008405017878192,0.95999073035318
gene-HMPREF1261_RS05715,-0.009339163181814,0.918877270984069
gene-HMPREF1261_RS01570,-0.01098938277639,0.910633464906152
gene-HMPREF1261_RS13250,-0.011297847676071,0.984984768926088
gene-HMPREF1261_RS08135,-0.012978766917542,0.902880969303508
gene-HMPREF1261_RS01825,-0.013058587622827,0.928698564625381
gene-HMPREF1261_RS00255,-0.013695921829417,0.920364972497598
gene-HMPREF1261_RS12120,-0.015151837651576,0.962573058130317
gene-HMPREF1261_RS05345,-0.01522238812342,0.93946580014312
gene-HMPREF1261_RS12905,-0.015939681688907,0.91629870558248
gene-HMPREF1261_RS10655,-0.016129177718774,0.916486375387487
gene-HMPREF1261_RS08100,-0.018351377412862,0.877291218680326
gene-HMPREF1261_RS00080,-0.018422566051374,0.879771878577944
gene-HMPREF1261_RS10005,-0.01999493391714,0.8554197698332
gene-HMPREF1261_RS09470,-0.02042590361424,0.826326984249623
gene-HMPREF1261_RS08390,-0.023137137375347,0.859551953937618
gene-HMPREF1261_RS00675,-0.023397990511368,0.966538387314951
gene-HMPREF1261_RS01075,-0.023960296951245,0.903126390430414
gene-HMPREF1261_RS00830,-0.024432918585154,0.964077029110255
gene-HMPREF1261_RS11405,-0.024516156946102,0.826326984249623
gene-HMPREF1261_RS08310,-0.025038608772635,0.853567921500208
gene-HMPREF1261_RS12795,-0.025672031971589,0.886582243572603
gene-HMPREF1261_RS07885,-0.025817904043584,0.868599126424169
gene-HMPREF1261_RS11835,-0.026190767170245,0.988948336638177
gene-HMPREF1261_RS04490,-0.026428475582666,0.825677303439116
gene-HMPREF1261_RS08235,-0.029710529611255,0.847153125466225
gene-HMPREF1261_RS11510,-0.029958559405239,0.822268859521653
gene-HMPREF1261_RS09285,-0.030124433715866,0.763279221897295
